confidence_immediate,datetime,experiment_file,experiment_path,gender,identification,identification_made,identification_multiple,identification_proceed,lecture_time,logfile,member,member1,member2,member3,member4,member5,member6,path_file,response_time,response_time_live_view,subject_nr,target,target1,target2,time_check_identification,time_end_of_experiment,time_experiment,time_gender_randomization_sequence,time_identification_task,time_lineup_sequence,time_live_view,time_logger,time_member_randomization_loop,time_member_randomization_sequence,time_setting_sequence,time_video,row_order,date,time,datetime_updated,date_rank,datetime_rank,person,condition,target_value,gender_updated,lecture_datetime,gender_first
no,11/04/17 13:53:09,lineup_videoFB.osexp,C:/Users/standalone/Desktop/Full Body Video 0411,female,No,no,no,no,13:00:00,C:/Users/standalone/Desktop/Full Body Video 0411/subject-23.csv,6,4.0,3.0,2.0,6.0,1.0,5.0,./input_data\Tomas 041118\1.27 - Full Body Video\subject-23.csv,,,23,target2,absent,present,228265.0,244572.0,3360,117804.0,225686.0,224823.0,,228265,117804.0,117806.0,,224823.0,21,2017/11/04,13:53:09,2017/11/04 13:53:09,1.0,79.0,5.0,FB,present,female,2017/11/04 13:00:00,male
no,11/04/17 13:53:09,lineup_videoFB.osexp,C:/Users/standalone/Desktop/Full Body Video 0411,female,No,No,no,No,13:00:00,C:/Users/standalone/Desktop/Full Body Video 0411/subject-23.csv,6,4.0,3.0,2.0,6.0,1.0,5.0,./input_data\Tomas 041118\1.27 - Full Body Video\subject-23.csv,,,23,target2,absent,present,228265.0,244572.0,3360,117804.0,225686.0,224823.0,,238115,117804.0,117806.0,,224823.0,22,2017/11/04,13:53:09,2017/11/04 13:53:09,1.0,79.0,5.0,FB,present,female,2017/11/04 13:00:00,male
no,11/04/17 13:53:09,lineup_videoFB.osexp,C:/Users/standalone/Desktop/Full Body Video 0411,female,No,No,no,No,13:00:00,C:/Users/standalone/Desktop/Full Body Video 0411/subject-23.csv,6,4.0,3.0,2.0,6.0,1.0,5.0,./input_data\Tomas 041118\1.27 - Full Body Video\subject-23.csv,,,23,target2,absent,present,228265.0,244572.0,3360,117804.0,225686.0,224823.0,,240980,117804.0,117806.0,,224823.0,23,2017/11/04,13:53:09,2017/11/04 13:53:09,1.0,79.0,5.0,FB,present,female,2017/11/04 13:00:00,male
no,11/04/17 13:53:09,lineup_videoFB.osexp,C:/Users/standalone/Desktop/Full Body Video 0411,female,No,No,no,No,13:00:00,C:/Users/standalone/Desktop/Full Body Video 0411/subject-23.csv,6,4.0,3.0,2.0,6.0,1.0,5.0,./input_data\Tomas 041118\1.27 - Full Body Video\subject-23.csv,,,23,target2,absent,present,228265.0,244572.0,3360,117804.0,225686.0,224823.0,,245685,117804.0,117806.0,,224823.0,24,2017/11/04,13:53:09,2017/11/04 13:53:09,1.0,79.0,5.0,FB,present,female,2017/11/04 13:00:00,male
no,11/04/17 13:55:31,lineup_videoVIPER.osexp,C:/Users/standalone/Desktop/Today Viper,male,No,no,no,no,13:00:00,C:/Users/standalone/Desktop/Today Viper/subject-23.csv,1,1.0,4.0,2.0,7.0,5.0,3.0,./input_data\Tomas 041118\1.23 - Viper\subject-23.csv,,,23,target1,absent,present,51482.0,286304.0,2775,2843.0,45586.0,3190.0,,51482,2843.0,2845.0,,7295.0,2,2017/11/04,13:55:31,2017/11/04 13:55:31,1.0,82.0,1.0,HS,absent,male,2017/11/04 13:00:00,male
no,11/04/17 13:55:31,lineup_videoVIPER.osexp,C:/Users/standalone/Desktop/Today Viper,male,No,no,no,no,13:00:00,C:/Users/standalone/Desktop/Today Viper/subject-23.csv,2,1.0,4.0,2.0,7.0,5.0,3.0,./input_data\Tomas 041118\1.23 - Viper\subject-23.csv,,,23,target1,absent,present,56355.0,286304.0,2775,2843.0,53847.0,51712.0,,56355,2843.0,2845.0,,51712.0,3,2017/11/04,13:55:31,2017/11/04 13:55:31,1.0,82.0,4.0,HS,absent,male,2017/11/04 13:00:00,male
no,11/04/17 13:55:31,lineup_videoVIPER.osexp,C:/Users/standalone/Desktop/Today Viper,male,No,no,no,no,13:00:00,C:/Users/standalone/Desktop/Today Viper/subject-23.csv,3,1.0,4.0,2.0,7.0,5.0,3.0,./input_data\Tomas 041118\1.23 - Viper\subject-23.csv,,,23,target1,absent,present,60574.0,286304.0,2775,2843.0,58111.0,56582.0,,60574,2843.0,2845.0,,56582.0,4,2017/11/04,13:55:31,2017/11/04 13:55:31,1.0,82.0,2.0,HS,absent,male,2017/11/04 13:00:00,male
no,11/04/17 13:55:31,lineup_videoVIPER.osexp,C:/Users/standalone/Desktop/Today Viper,male,No,no,no,no,13:00:00,C:/Users/standalone/Desktop/Today Viper/subject-23.csv,4,1.0,4.0,2.0,7.0,5.0,3.0,./input_data\Tomas 041118\1.23 - Viper\subject-23.csv,,,23,target1,absent,present,71561.0,286304.0,2775,2843.0,69361.0,60794.0,,71561,2843.0,2845.0,,60794.0,5,2017/11/04,13:55:31,2017/11/04 13:55:31,1.0,82.0,7.0,HS,absent,male,2017/11/04 13:00:00,male
no,11/04/17 13:55:31,lineup_videoVIPER.osexp,C:/Users/standalone/Desktop/Today Viper,male,No,no,no,no,13:00:00,C:/Users/standalone/Desktop/Today Viper/subject-23.csv,5,1.0,4.0,2.0,7.0,5.0,3.0,./input_data\Tomas 041118\1.23 - Viper\subject-23.csv,,,23,target1,absent,present,75865.0,286304.0,2775,2843.0,73911.0,71804.0,,75865,2843.0,2845.0,,71804.0,6,2017/11/04,13:55:31,2017/11/04 13:55:31,1.0,82.0,5.0,HS,absent,male,2017/11/04 13:00:00,male
no,11/04/17 13:55:31,lineup_videoVIPER.osexp,C:/Users/standalone/Desktop/Today Viper,male,No,no,no,no,13:00:00,C:/Users/standalone/Desktop/Today Viper/subject-23.csv,6,1.0,4.0,2.0,7.0,5.0,3.0,./input_data\Tomas 041118\1.23 - Viper\subject-23.csv,,,23,target1,absent,present,100243.0,286304.0,2775,2843.0,97536.0,76083.0,,100243,2843.0,2845.0,,76083.0,7,2017/11/04,13:55:31,2017/11/04 13:55:31,1.0,82.0,3.0,HS,absent,male,2017/11/04 13:00:00,male
no,11/04/17 13:55:31,lineup_videoVIPER.osexp,C:/Users/standalone/Desktop/Today Viper,male,No,No,no,No,13:00:00,C:/Users/standalone/Desktop/Today Viper/subject-23.csv,6,1.0,4.0,2.0,7.0,5.0,3.0,./input_data\Tomas 041118\1.23 - Viper\subject-23.csv,,,23,target1,absent,present,100243.0,286304.0,2775,2843.0,97536.0,76083.0,,154972,2843.0,2845.0,,76083.0,8,2017/11/04,13:55:31,2017/11/04 13:55:31,1.0,82.0,3.0,HS,absent,male,2017/11/04 13:00:00,male
no,11/04/17 13:55:31,lineup_videoVIPER.osexp,C:/Users/standalone/Desktop/Today Viper,female,No,No,no,No,13:00:00,C:/Users/standalone/Desktop/Today Viper/subject-23.csv,6,4.0,6.0,3.0,2.0,1.0,5.0,./input_data\Tomas 041118\1.23 - Viper\subject-23.csv,,,23,target2,absent,present,100243.0,286304.0,2775,155044.0,97536.0,76083.0,,155047,155044.0,155046.0,,76083.0,9,2017/11/04,13:55:31,2017/11/04 13:55:31,1.0,82.0,5.0,HS,present,female,2017/11/04 13:00:00,male
no,11/04/17 13:55:31,lineup_videoVIPER.osexp,C:/Users/standalone/Desktop/Today Viper,female,Not sure,no,no,no,13:00:00,C:/Users/standalone/Desktop/Today Viper/subject-23.csv,1,4.0,6.0,3.0,2.0,1.0,5.0,./input_data\Tomas 041118\1.23 - Viper\subject-23.csv,,,23,target2,absent,present,174513.0,286304.0,2775,155044.0,172138.0,155287.0,,174513,155044.0,155046.0,,158745.0,10,2017/11/04,13:55:31,2017/11/04 13:55:31,1.0,82.0,4.0,HS,present,female,2017/11/04 13:00:00,male
no,11/04/17 13:55:31,lineup_videoVIPER.osexp,C:/Users/standalone/Desktop/Today Viper,female,Not sure,no,no,no,13:00:00,C:/Users/standalone/Desktop/Today Viper/subject-23.csv,2,4.0,6.0,3.0,2.0,1.0,5.0,./input_data\Tomas 041118\1.23 - Viper\subject-23.csv,,,23,target2,absent,present,187734.0,286304.0,2775,155044.0,185179.0,174741.0,,187734,155044.0,155046.0,,174741.0,11,2017/11/04,13:55:31,2017/11/04 13:55:31,1.0,82.0,6.0,HS,present,female,2017/11/04 13:00:00,male
no,11/04/17 13:55:31,lineup_videoVIPER.osexp,C:/Users/standalone/Desktop/Today Viper,female,No,no,no,no,13:00:00,C:/Users/standalone/Desktop/Today Viper/subject-23.csv,3,4.0,6.0,3.0,2.0,1.0,5.0,./input_data\Tomas 041118\1.23 - Viper\subject-23.csv,,,23,target2,absent,present,190803.0,286304.0,2775,155044.0,188873.0,187953.0,,190803,155044.0,155046.0,,187953.0,12,2017/11/04,13:55:31,2017/11/04 13:55:31,1.0,82.0,3.0,HS,present,female,2017/11/04 13:00:00,male
no,11/04/17 13:55:31,lineup_videoVIPER.osexp,C:/Users/standalone/Desktop/Today Viper,female,No,no,no,no,13:00:00,C:/Users/standalone/Desktop/Today Viper/subject-23.csv,4,4.0,6.0,3.0,2.0,1.0,5.0,./input_data\Tomas 041118\1.23 - Viper\subject-23.csv,,,23,target2,absent,present,194816.0,286304.0,2775,155044.0,193040.0,191043.0,,194816,155044.0,155046.0,,191043.0,13,2017/11/04,13:55:31,2017/11/04 13:55:31,1.0,82.0,2.0,HS,present,female,2017/11/04 13:00:00,male
no,11/04/17 13:55:31,lineup_videoVIPER.osexp,C:/Users/standalone/Desktop/Today Viper,female,No,no,no,no,13:00:00,C:/Users/standalone/Desktop/Today Viper/subject-23.csv,5,4.0,6.0,3.0,2.0,1.0,5.0,./input_data\Tomas 041118\1.23 - Viper\subject-23.csv,,,23,target2,absent,present,206108.0,286304.0,2775,155044.0,203223.0,195045.0,,206108,155044.0,155046.0,,195045.0,14,2017/11/04,13:55:31,2017/11/04 13:55:31,1.0,82.0,1.0,HS,present,female,2017/11/04 13:00:00,male
no,11/04/17 13:55:31,lineup_videoVIPER.osexp,C:/Users/standalone/Desktop/Today Viper,female,No,no,no,no,13:00:00,C:/Users/standalone/Desktop/Today Viper/subject-23.csv,6,4.0,6.0,3.0,2.0,1.0,5.0,./input_data\Tomas 041118\1.23 - Viper\subject-23.csv,,,23,target2,absent,present,209230.0,286304.0,2775,155044.0,207480.0,206340.0,,209230,155044.0,155046.0,,206340.0,15,2017/11/04,13:55:31,2017/11/04 13:55:31,1.0,82.0,5.0,HS,present,female,2017/11/04 13:00:00,male
no,11/04/17 13:55:31,lineup_videoVIPER.osexp,C:/Users/standalone/Desktop/Today Viper,female,No,no,no,no,13:00:00,C:/Users/standalone/Desktop/Today Viper/subject-23.csv,1,4.0,6.0,3.0,2.0,1.0,5.0,./input_data\Tomas 041118\1.23 - Viper\subject-23.csv,,,23,target2,absent,present,236887.0,286304.0,2775,155044.0,235042.0,226475.0,,236887,155044.0,155046.0,,227432.0,16,2017/11/04,13:55:31,2017/11/04 13:55:31,1.0,82.0,4.0,HS,present,female,2017/11/04 13:00:00,male
80,11/04/17 13:55:31,lineup_videoVIPER.osexp,C:/Users/standalone/Desktop/Today Viper,female,Yes,no,no,no,13:00:00,C:/Users/standalone/Desktop/Today Viper/subject-23.csv,2,4.0,6.0,3.0,2.0,1.0,5.0,./input_data\Tomas 041118\1.23 - Viper\subject-23.csv,,,23,target2,absent,present,239843.0,286304.0,2775,155044.0,238090.0,237108.0,,248247,155044.0,155046.0,,237109.0,17,2017/11/04,13:55:31,2017/11/04 13:55:31,1.0,82.0,6.0,HS,present,female,2017/11/04 13:00:00,male
no,11/04/17 13:55:31,lineup_videoVIPER.osexp,C:/Users/standalone/Desktop/Today Viper,female,No,no,no,no,13:00:00,C:/Users/standalone/Desktop/Today Viper/subject-23.csv,3,4.0,6.0,3.0,2.0,1.0,5.0,./input_data\Tomas 041118\1.23 - Viper\subject-23.csv,,,23,target2,absent,present,252157.0,286304.0,2775,155044.0,250554.0,248453.0,,252157,155044.0,155046.0,,248453.0,18,2017/11/04,13:55:31,2017/11/04 13:55:31,1.0,82.0,3.0,HS,present,female,2017/11/04 13:00:00,male
no,11/04/17 13:55:31,lineup_videoVIPER.osexp,C:/Users/standalone/Desktop/Today Viper,female,No,no,no,no,13:00:00,C:/Users/standalone/Desktop/Today Viper/subject-23.csv,4,4.0,6.0,3.0,2.0,1.0,5.0,./input_data\Tomas 041118\1.23 - Viper\subject-23.csv,,,23,target2,absent,present,255318.0,286304.0,2775,155044.0,253210.0,252388.0,,255318,155044.0,155046.0,,252388.0,19,2017/11/04,13:55:31,2017/11/04 13:55:31,1.0,82.0,2.0,HS,present,female,2017/11/04 13:00:00,male
no,11/04/17 13:55:31,lineup_videoVIPER.osexp,C:/Users/standalone/Desktop/Today Viper,female,No,no,no,no,13:00:00,C:/Users/standalone/Desktop/Today Viper/subject-23.csv,5,4.0,6.0,3.0,2.0,1.0,5.0,./input_data\Tomas 041118\1.23 - Viper\subject-23.csv,,,23,target2,absent,present,257736.0,286304.0,2775,155044.0,255977.0,255547.0,,257736,155044.0,155046.0,,255547.0,20,2017/11/04,13:55:31,2017/11/04 13:55:31,1.0,82.0,1.0,HS,present,female,2017/11/04 13:00:00,male
no,11/04/17 13:55:31,lineup_videoVIPER.osexp,C:/Users/standalone/Desktop/Today Viper,female,No,no,no,no,13:00:00,C:/Users/standalone/Desktop/Today Viper/subject-23.csv,6,4.0,6.0,3.0,2.0,1.0,5.0,./input_data\Tomas 041118\1.23 - Viper\subject-23.csv,,,23,target2,absent,present,259811.0,286304.0,2775,155044.0,258410.0,257968.0,,259811,155044.0,155046.0,,257968.0,21,2017/11/04,13:55:31,2017/11/04 13:55:31,1.0,82.0,5.0,HS,present,female,2017/11/04 13:00:00,male
no,11/04/17 13:55:31,lineup_videoVIPER.osexp,C:/Users/standalone/Desktop/Today Viper,female,No,Yes,One,No,13:00:00,C:/Users/standalone/Desktop/Today Viper/subject-23.csv,6,4.0,6.0,3.0,2.0,1.0,5.0,./input_data\Tomas 041118\1.23 - Viper\subject-23.csv,,,23,target2,absent,present,259811.0,286304.0,2775,155044.0,258410.0,257968.0,,277146,155044.0,155046.0,,257968.0,22,2017/11/04,13:55:31,2017/11/04 13:55:31,1.0,82.0,5.0,HS,present,female,2017/11/04 13:00:00,male
no,11/04/17 13:55:31,lineup_videoVIPER.osexp,C:/Users/standalone/Desktop/Today Viper,female,No,Yes,One,No,13:00:00,C:/Users/standalone/Desktop/Today Viper/subject-23.csv,6,4.0,6.0,3.0,2.0,1.0,5.0,./input_data\Tomas 041118\1.23 - Viper\subject-23.csv,,,23,target2,absent,present,259811.0,286304.0,2775,155044.0,258410.0,257968.0,,277188,155044.0,155046.0,,257968.0,23,2017/11/04,13:55:31,2017/11/04 13:55:31,1.0,82.0,5.0,HS,present,female,2017/11/04 13:00:00,male
no,11/04/17 13:55:31,lineup_videoVIPER.osexp,C:/Users/standalone/Desktop/Today Viper,female,No,Yes,One,No,13:00:00,C:/Users/standalone/Desktop/Today Viper/subject-23.csv,6,4.0,6.0,3.0,2.0,1.0,5.0,./input_data\Tomas 041118\1.23 - Viper\subject-23.csv,,,23,target2,absent,present,259811.0,286304.0,2775,155044.0,258410.0,257968.0,,287721,155044.0,155046.0,,257968.0,24,2017/11/04,13:55:31,2017/11/04 13:55:31,1.0,82.0,5.0,HS,present,female,2017/11/04 13:00:00,male
no,11/04/17 14:26:48,lineup_liveMEN.osexp,C:\Users\Laptop1\Desktop\Lineup study,,No,no,no,no,13:00:00,C:/Users/Laptop1/Desktop/Lineup study/subject-23.csv,1,,,,,,,./input_data\Tomas 041118\2.09 - Live\subject-23.csv,11327.0,11327.0,23,,,,58626.0,198421.0,2359,,50160.0,38718.0,38832.0,58626,,,38831.0,,0,2017/11/04,14:26:48,2017/11/04 14:26:48,1.0,107.0,,live,,male,2017/11/04 13:00:00,male
no,11/04/17 14:26:48,lineup_liveMEN.osexp,C:\Users\Laptop1\Desktop\Lineup study,,Not sure,no,no,no,13:00:00,C:/Users/Laptop1/Desktop/Lineup study/subject-23.csv,2,,,,,,,./input_data\Tomas 041118\2.09 - Live\subject-23.csv,15034.0,15034.0,23,,,,78710.0,198421.0,2359,,73860.0,38718.0,58825.0,78711,,,58824.0,,1,2017/11/04,14:26:48,2017/11/04 14:26:48,1.0,107.0,,live,,male,2017/11/04 13:00:00,male
no,11/04/17 14:26:48,lineup_liveMEN.osexp,C:\Users\Laptop1\Desktop\Lineup study,,No,no,no,no,13:00:00,C:/Users/Laptop1/Desktop/Lineup study/subject-23.csv,3,,,,,,,./input_data\Tomas 041118\2.09 - Live\subject-23.csv,7587.0,7587.0,23,,,,90047.0,198421.0,2359,,86462.0,38718.0,78874.0,90047,,,78873.0,,2,2017/11/04,14:26:48,2017/11/04 14:26:48,1.0,107.0,,live,,male,2017/11/04 13:00:00,male
no,11/04/17 14:26:48,lineup_liveMEN.osexp,C:\Users\Laptop1\Desktop\Lineup study,,No,no,no,no,13:00:00,C:/Users/Laptop1/Desktop/Lineup study/subject-23.csv,4,,,,,,,./input_data\Tomas 041118\2.09 - Live\subject-23.csv,12639.0,12639.0,23,,,,106644.0,198421.0,2359,,102840.0,38718.0,90200.0,106644,,,90198.0,,3,2017/11/04,14:26:48,2017/11/04 14:26:48,1.0,107.0,,live,,male,2017/11/04 13:00:00,male
no,11/04/17 14:26:48,lineup_liveMEN.osexp,C:\Users\Laptop1\Desktop\Lineup study,,No,no,no,no,13:00:00,C:/Users/Laptop1/Desktop/Lineup study/subject-23.csv,5,,,,,,,./input_data\Tomas 041118\2.09 - Live\subject-23.csv,10471.0,10471.0,23,,,,120426.0,198421.0,2359,,117278.0,38718.0,106806.0,120426,,,106804.0,,4,2017/11/04,14:26:48,2017/11/04 14:26:48,1.0,107.0,,live,,male,2017/11/04 13:00:00,male
no,11/04/17 14:26:48,lineup_liveMEN.osexp,C:\Users\Laptop1\Desktop\Lineup study,,No,no,no,no,13:00:00,C:/Users/Laptop1/Desktop/Lineup study/subject-23.csv,6,,,,,,,./input_data\Tomas 041118\2.09 - Live\subject-23.csv,5198.0,5198.0,23,,,,130025.0,198421.0,2359,,125776.0,38718.0,120578.0,130026,,,120577.0,,5,2017/11/04,14:26:48,2017/11/04 14:26:48,1.0,107.0,,live,,male,2017/11/04 13:00:00,male
no,11/04/17 14:26:48,lineup_liveMEN.osexp,C:\Users\Laptop1\Desktop\Lineup study,,No,No,no,No,13:00:00,C:/Users/Laptop1/Desktop/Lineup study/subject-23.csv,6,,,,,,,./input_data\Tomas 041118\2.09 - Live\subject-23.csv,5198.0,5198.0,23,,,,130025.0,198421.0,2359,,125776.0,38718.0,120578.0,162397,,,120577.0,,6,2017/11/04,14:26:48,2017/11/04 14:26:48,1.0,107.0,,live,,male,2017/11/04 13:00:00,male
no,11/04/17 14:26:48,lineup_liveMEN.osexp,C:\Users\Laptop1\Desktop\Lineup study,,No,No,no,No,13:00:00,C:/Users/Laptop1/Desktop/Lineup study/subject-23.csv,6,,,,,,,./input_data\Tomas 041118\2.09 - Live\subject-23.csv,5198.0,5198.0,23,,,,130025.0,198421.0,2359,,125776.0,38718.0,120578.0,199219,,,120577.0,,7,2017/11/04,14:26:48,2017/11/04 14:26:48,1.0,107.0,,live,,male,2017/11/04 13:00:00,male
70,11/04/17 14:35:39,lineup_liveWOMEN.osexp,D:/Lineup study,,Yes,no,no,no,13:00:00,D:/Lineup study/subject-23.csv,1,,,,,,,./input_data\Tomas 041118\1.10 - Live\subject-23.csv,18551.0,18551.0,23,,,,62107.0,292990.0,1786,,57490.0,38890.0,38938.0,72482,,,38936.0,,0,2017/11/04,14:35:39,2017/11/04 14:35:39,1.0,112.0,,live,,female,2017/11/04 13:00:00,male
60,11/04/17 14:35:39,lineup_liveWOMEN.osexp,D:/Lineup study,,Yes,no,no,no,13:00:00,D:/Lineup study/subject-23.csv,2,,,,,,,./input_data\Tomas 041118\1.10 - Live\subject-23.csv,14796.0,14796.0,23,,,,93049.0,292990.0,1786,,87377.0,38890.0,72580.0,98488,,,72578.0,,1,2017/11/04,14:35:39,2017/11/04 14:35:39,1.0,112.0,,live,,female,2017/11/04 13:00:00,male
no,11/04/17 14:35:39,lineup_liveWOMEN.osexp,D:/Lineup study,,No,no,no,no,13:00:00,D:/Lineup study/subject-23.csv,3,,,,,,,./input_data\Tomas 041118\1.10 - Live\subject-23.csv,8989.0,8989.0,23,,,,110619.0,292990.0,1786,,107566.0,38890.0,98577.0,110620,,,98575.0,,2,2017/11/04,14:35:39,2017/11/04 14:35:39,1.0,112.0,,live,,female,2017/11/04 13:00:00,male
no,11/04/17 14:35:39,lineup_liveWOMEN.osexp,D:/Lineup study,,No,no,no,no,13:00:00,D:/Lineup study/subject-23.csv,4,,,,,,,./input_data\Tomas 041118\1.10 - Live\subject-23.csv,8914.0,8914.0,23,,,,123384.0,292990.0,1786,,119613.0,38890.0,110699.0,123384,,,110697.0,,3,2017/11/04,14:35:39,2017/11/04 14:35:39,1.0,112.0,,live,,female,2017/11/04 13:00:00,male
no,11/04/17 14:35:39,lineup_liveWOMEN.osexp,D:/Lineup study,,No,no,no,no,13:00:00,D:/Lineup study/subject-23.csv,5,,,,,,,./input_data\Tomas 041118\1.10 - Live\subject-23.csv,11312.0,11312.0,23,,,,139073.0,292990.0,1786,,134781.0,38890.0,123469.0,139073,,,123467.0,,4,2017/11/04,14:35:39,2017/11/04 14:35:39,1.0,112.0,,live,,female,2017/11/04 13:00:00,male
no,11/04/17 14:35:39,lineup_liveWOMEN.osexp,D:/Lineup study,,No,no,no,no,13:00:00,D:/Lineup study/subject-23.csv,6,,,,,,,./input_data\Tomas 041118\1.10 - Live\subject-23.csv,10116.0,10116.0,23,,,,152541.0,292990.0,1786,,149268.0,38890.0,139152.0,152541,,,139151.0,,5,2017/11/04,14:35:39,2017/11/04 14:35:39,1.0,112.0,,live,,female,2017/11/04 13:00:00,male
no,11/04/17 14:35:39,lineup_liveWOMEN.osexp,D:/Lineup study,,No,no,no,no,13:00:00,D:/Lineup study/subject-23.csv,1,,,,,,,./input_data\Tomas 041118\1.10 - Live\subject-23.csv,12277.0,12277.0,23,,,,193123.0,292990.0,1786,,189673.0,177345.0,177395.0,193123,,,177393.0,,6,2017/11/04,14:35:39,2017/11/04 14:35:39,1.0,112.0,,live,,female,2017/11/04 13:00:00,male
60,11/04/17 14:35:39,lineup_liveWOMEN.osexp,D:/Lineup study,,Yes,no,no,no,13:00:00,D:/Lineup study/subject-23.csv,2,,,,,,,./input_data\Tomas 041118\1.10 - Live\subject-23.csv,8267.0,8267.0,23,,,,205188.0,292990.0,1786,,201483.0,177345.0,193215.0,210394,,,193213.0,,7,2017/11/04,14:35:39,2017/11/04 14:35:39,1.0,112.0,,live,,female,2017/11/04 13:00:00,male
no,11/04/17 14:35:39,lineup_liveWOMEN.osexp,D:/Lineup study,,No,no,no,no,13:00:00,D:/Lineup study/subject-23.csv,3,,,,,,,./input_data\Tomas 041118\1.10 - Live\subject-23.csv,3939.0,3939.0,23,,,,218021.0,292990.0,1786,,214415.0,177345.0,210475.0,218021,,,210473.0,,8,2017/11/04,14:35:39,2017/11/04 14:35:39,1.0,112.0,,live,,female,2017/11/04 13:00:00,male
no,11/04/17 14:35:39,lineup_liveWOMEN.osexp,D:/Lineup study,,No,no,no,no,13:00:00,D:/Lineup study/subject-23.csv,4,,,,,,,./input_data\Tomas 041118\1.10 - Live\subject-23.csv,7590.0,7590.0,23,,,,229159.0,292990.0,1786,,225689.0,177345.0,218098.0,229160,,,218096.0,,9,2017/11/04,14:35:39,2017/11/04 14:35:39,1.0,112.0,,live,,female,2017/11/04 13:00:00,male
no,11/04/17 14:35:39,lineup_liveWOMEN.osexp,D:/Lineup study,,No,no,no,no,13:00:00,D:/Lineup study/subject-23.csv,5,,,,,,,./input_data\Tomas 041118\1.10 - Live\subject-23.csv,8399.0,8399.0,23,,,,240972.0,292990.0,1786,,237636.0,177345.0,229237.0,240972,,,229236.0,,10,2017/11/04,14:35:39,2017/11/04 14:35:39,1.0,112.0,,live,,female,2017/11/04 13:00:00,male
no,11/04/17 14:35:39,lineup_liveWOMEN.osexp,D:/Lineup study,,No,no,no,no,13:00:00,D:/Lineup study/subject-23.csv,6,,,,,,,./input_data\Tomas 041118\1.10 - Live\subject-23.csv,11037.0,11037.0,23,,,,255578.0,292990.0,1786,,252098.0,177345.0,241061.0,255578,,,241059.0,,11,2017/11/04,14:35:39,2017/11/04 14:35:39,1.0,112.0,,live,,female,2017/11/04 13:00:00,male
no,11/04/17 14:35:39,lineup_liveWOMEN.osexp,D:/Lineup study,,No,Yes,One,No,13:00:00,D:/Lineup study/subject-23.csv,6,,,,,,,./input_data\Tomas 041118\1.10 - Live\subject-23.csv,11037.0,11037.0,23,,,,255578.0,292990.0,1786,,252098.0,177345.0,241061.0,280611,,,241059.0,,12,2017/11/04,14:35:39,2017/11/04 14:35:39,1.0,112.0,,live,,female,2017/11/04 13:00:00,male
no,11/04/17 14:35:39,lineup_liveWOMEN.osexp,D:/Lineup study,,No,Yes,One,No,13:00:00,D:/Lineup study/subject-23.csv,6,,,,,,,./input_data\Tomas 041118\1.10 - Live\subject-23.csv,11037.0,11037.0,23,,,,255578.0,292990.0,1786,,252098.0,177345.0,241061.0,286853,,,241059.0,,13,2017/11/04,14:35:39,2017/11/04 14:35:39,1.0,112.0,,live,,female,2017/11/04 13:00:00,male
no,11/04/17 14:35:39,lineup_liveWOMEN.osexp,D:/Lineup study,,No,Yes,One,No,13:00:00,D:/Lineup study/subject-23.csv,6,,,,,,,./input_data\Tomas 041118\1.10 - Live\subject-23.csv,11037.0,11037.0,23,,,,255578.0,292990.0,1786,,252098.0,177345.0,241061.0,342455,,,241059.0,,14,2017/11/04,14:35:39,2017/11/04 14:35:39,1.0,112.0,,live,,female,2017/11/04 13:00:00,male
no,11/04/17 13:50:15,lineup_videoFB.osexp,C:/Users/standalone/Desktop/Full Body Video 0411,male,No,no,no,no,13:00:00,C:/Users/standalone/Desktop/Full Body Video 0411/subject-24.csv,1,1.0,5.0,7.0,3.0,4.0,2.0,./input_data\Tomas 041118\1.26 - Full Body Video\subject-24.csv,,,24,target1,absent,present,57014.0,411079.0,3312,3388.0,51353.0,4593.0,,57014,3388.0,3390.0,,24012.0,2,2017/11/04,13:50:15,2017/11/04 13:50:15,1.0,77.0,1.0,FB,absent,male,2017/11/04 13:00:00,male
no,11/04/17 13:50:15,lineup_videoFB.osexp,C:/Users/standalone/Desktop/Full Body Video 0411,male,No,no,no,no,13:00:00,C:/Users/standalone/Desktop/Full Body Video 0411/subject-24.csv,2,1.0,5.0,7.0,3.0,4.0,2.0,./input_data\Tomas 041118\1.26 - Full Body Video\subject-24.csv,,,24,target1,absent,present,84427.0,411079.0,3312,3388.0,81178.0,58066.0,,84428,3388.0,3390.0,,58067.0,3,2017/11/04,13:50:15,2017/11/04 13:50:15,1.0,77.0,5.0,FB,absent,male,2017/11/04 13:00:00,male
no,11/04/17 13:50:15,lineup_videoFB.osexp,C:/Users/standalone/Desktop/Full Body Video 0411,male,No,no,no,no,13:00:00,C:/Users/standalone/Desktop/Full Body Video 0411/subject-24.csv,3,1.0,5.0,7.0,3.0,4.0,2.0,./input_data\Tomas 041118\1.26 - Full Body Video\subject-24.csv,,,24,target1,absent,present,116244.0,411079.0,3312,3388.0,111635.0,85488.0,,116244,3388.0,3390.0,,85488.0,4,2017/11/04,13:50:15,2017/11/04 13:50:15,1.0,77.0,7.0,FB,absent,male,2017/11/04 13:00:00,male
